alignment,dist,ecfp4,daylight,maj,min,hyb,sub
CCNC[C@H](C)C[C@H](C)Cc1cc(c(cc1C)OC)Br 2198629555,12,0.153846153846153,0.133971291866028,5,1,4,0
Cc1cc(c(cc1N(C)C)C#N)NC(=O)N[C@@H]2CC[C@@H](C2)F 417154859,11,0.152941176470588,0.246376811594202,7,0,3,0
Cc1cc(c(cc1N(C)C)C#N)NC(=O)N[C@@H]2CC[C@H](C2)F 417154851,11,0.152941176470588,0.246376811594202,7,0,3,0
Cc1cc(c(cc1N(C)C)C#N)NC(=O)N[C@H]2CC[C@@H](C2)F 417154860,11,0.152941176470588,0.246376811594202,7,0,3,0
Cc1cc(c(cc1N(C)C)C#N)NC(=O)N[C@H]2CC[C@H](C2)F 417154857,11,0.152941176470588,0.246376811594202,7,0,3,0
Cc1nnc(o1)CC(=O)Nc2cc(c(cc2C#N)N(C)C)C 1361480737,8,0.152941176470588,0.204255319148936,7,0,0,0
COc1cc(c(cc1F)CN2C[C@@H]3CN(C[C@@H]3C2)C)OC 651787748,11,0.152777777777777,0.182266009852216,7,1,2,0
COc1cc(c(cc1F)CN(C)CCCN(C)C)OC 651807713,11,0.152777777777777,0.190721649484536,6,1,2,0
COc1cc(c(cn1)CN(C)C[C@@H]2CC[C@@H](N2)C)OC 2177475838,11,0.151898734177215,0.145833333333333,8,0,2,0
COc1cc(c(cn1)CN(C)C[C@@H]2CC[C@H](N2)C)OC 2177475841,11,0.151898734177215,0.145833333333333,8,0,2,0
COc1cc(c(cn1)CN(C)C[C@H]2CC[C@H](N2)C)OC 2177475839,11,0.151898734177215,0.145833333333333,8,0,2,0
COc1ccc(c(c1)OC)CN(C)Cc2ccc(s2)Br 109316202,9,0.151898734177215,0.178403755868544,8,0,0,1
COc1ccc(c(c1)OC)CN(C)Cc2nnc(s2)Br 2196048828,8,0.151898734177215,0.188340807174887,7,0,0,1
C=C(C)CCCCN(C)Cc1cnc(cc1OC)OC 2287369538,10,0.151898734177215,0.157446808510638,7,0,1,1
COC(=O)C[C@@H](NC(=O)Nc1cnn(c1)C)C(=O)OC 2233994272,9,0.151898734177215,0.135371179039301,5,0,2,0
COC(=O)C[C@@H](NC(=O)Nc1cnn(c1)C)C(=O)OC 2234004698,9,0.151898734177215,0.135371179039301,5,0,2,0
COC(=O)C[C@H](NC(=O)Nc1cnn(c1)C)C(=O)OC 2233998971,9,0.151898734177215,0.135371179039301,5,0,2,0
COC(=O)C[C@H](NC(=O)Nc1cnn(c1)C)C(=O)OC 2234004700,9,0.151898734177215,0.135371179039301,5,0,2,0
COCCN(C)CC(=O)Cc1cnc(nc1OC)OC 2294853440,11,0.151898734177215,0.0950413223140495,8,0,1,0
COCCN(C)CC(=O)Cc1ncc(nc1OC)OC 2155654927,11,0.151898734177215,0.0980392156862745,8,0,1,1
COc1cc(c(cc1O)CNC[C@@H]2CC[C@@H](C2)C)Br 355586160,12,0.151898734177215,0.151960784313725,7,0,3,0
COc1cc(c(cc1O)CNC[C@@H]2CC[C@@H](O2)C)Br 453637715,12,0.151898734177215,0.142222222222222,8,0,2,0
COc1cc(c(cc1O)CNC[C@@H]2CC[C@H](C2)C)Br 355586157,12,0.151898734177215,0.151960784313725,7,0,3,0
COc1cc(c(cc1O)CNC[C@@H]2CC[C@H](O2)C)Br 453637707,12,0.151898734177215,0.142222222222222,8,0,2,0
COc1cc(c(cc1O)CNC[C@H]2CC[C@@H](C2)C)Br 355586159,12,0.151898734177215,0.151960784313725,7,0,3,0
COc1cc(c(cc1O)CNC[C@H]2CC[C@@H](O2)C)Br 453637704,12,0.151898734177215,0.142222222222222,8,0,2,0
COc1cc(c(cc1O)CNC[C@H]2CC[C@H](C2)C)Br 355586158,12,0.151898734177215,0.151960784313725,7,0,3,0
COc1cc(c(cc1O)CNC[C@H]2CC[C@H](O2)C)Br 453637711,12,0.151898734177215,0.142222222222222,8,0,2,0
Cc1nc(c(cc1CO)Cl)N[C@@H](C)Cc2cnn(c2)C 2159824446,12,0.151162790697674,0.186046511627906,10,0,1,0
Cc1nc(c(cc1CO)Cl)N[C@H](C)Cc2cnn(c2)C 2159824445,12,0.151162790697674,0.186046511627906,10,0,1,0
Cc1cc(c(cc1N(C)C)C#N)NC(=O)N[C@@H]2CS[C@@H](C2)C 417158894,10,0.151162790697674,0.254629629629629,5,1,3,0
Cc1cc(c(cc1N(C)C)C#N)NC(=O)N[C@@H]2CS[C@H](C2)C 417158891,10,0.151162790697674,0.254629629629629,5,1,3,0
Cc1cc(c(cc1N(C)C)C#N)NC(=O)N[C@H]2CS[C@@H](C2)C 417158892,10,0.151162790697674,0.254629629629629,5,1,3,0
Cc1cc(c(cc1N(C)C)C#N)NC(=O)N[C@H]2CS[C@H](C2)C 417158893,10,0.151162790697674,0.254629629629629,5,1,3,0
Cc1cc(n[nH]1)C[C@H](C)Nc2cc(c(cc2CO)[N+](=O)[O-])F 1559139935,10,0.151162790697674,0.159533073929961,7,1,1,0
Cc1ccn(n1)CC(=O)Nc2cc(c(cc2C#N)N(C)C)C 415699857,10,0.151162790697674,0.2125,9,0,0,0
Cc1cnn(c1)CC(=O)Nc2cc(c(cc2C#N)N(C)C)C 415691650,8,0.151162790697674,0.195833333333333,7,0,0,0
CCc1cc2c(=O)c(c(oc2cc1O)N)c3nc(c[nH]3)C 30822743,11,0.151162790697674,0.157190635451505,9,0,1,0
Cc1csc(n1)NC(=O)CSc2nc(c(cc2C#N)C#N)N 19805156,11,0.151162790697674,0.136363636363636,10,0,0,0
COc1cc(c(cc1F)CN(C)CC2CCCC2)OC 1204421080,11,0.150684931506849,0.18,6,1,3,0
COc1cc(c(cc1F)CN(C)Cc2ccc(cc2)F)OC 651607095,9,0.150684931506849,0.19047619047619,7,1,0,0
CCCCN(C)CCCc1cc(c(cc1OC)OC)N 58267843,11,0.150684931506849,0.230366492146596,6,0,3,0
COc1cc(c(cn1)CN(C)Cc2ccc(o2)Br)OC 1968692458,10,0.15,0.186234817813765,9,0,0,0
C[C@@H]1C[C@@H](CO1)CC(=O)Nc2cc(c(cc2F)CO)F 2368824846,10,0.15,0.180616740088105,5,1,3,0
C[C@@H]1C[C@H](CO1)CC(=O)Nc2cc(c(cc2F)CO)F 2368824840,10,0.15,0.180616740088105,5,1,3,0
C[C@H]1CC[C@@H](O1)CC(=O)Nc2cc(c(cc2F)CCl)F 2368830291,11,0.15,0.176724137931034,7,1,2,0
C[C@H]1CC[C@@H](O1)CC(=O)Nc2cc(c(cc2F)CO)F 2368826787,11,0.15,0.177489177489177,7,1,2,0
C[C@H]1CC[C@H](O1)CC(=O)Nc2cc(c(cc2F)CCl)F 2368830292,11,0.15,0.176724137931034,7,1,2,0
C[C@H]1CC[C@H](O1)CC(=O)Nc2cc(c(cc2F)CO)F 2368826791,11,0.15,0.177489177489177,7,1,2,0
C[C@H]1C[C@@H](CO1)CC(=O)Nc2cc(c(cc2F)CCl)F 2368830790,10,0.15,0.178260869565217,5,1,3,0
C[C@H]1C[C@@H](CO1)CC(=O)Nc2cc(c(cc2F)CO)F 2368824842,10,0.15,0.180616740088105,5,1,3,0
C[C@H]1C[C@H](CO1)CC(=O)Nc2cc(c(cc2F)CCl)F 2368830791,10,0.15,0.178260869565217,5,1,3,0
C[C@H]1C[C@H](CO1)CC(=O)Nc2cc(c(cc2F)CO)F 2368824844,10,0.15,0.180616740088105,5,1,3,0
COc1cc(c(cc1OC)SC)CN(C)Cc2ccc(o2)Br 506233615,11,0.15,0.185654008438818,9,1,0,0
COc1cc(c(cc1OC)SC)CN(C)Cc2ccc(s2)Br 524972366,11,0.15,0.151639344262295,9,1,0,0
COc1cc(c(cc1F)CN(C)C[C@@H]2CCS(=O)(=O)C2)OC 651643451,12,0.15,0.211009174311926,8,1,2,0
COc1cc(c(cc1F)CN(C)C[C@H]2CCS(=O)(=O)C2)OC 651643450,12,0.15,0.211009174311926,8,1,2,0
COc1cc(ccc1NC(=O)CCCCN(C)C)SC 579671353,9,0.15,0.248730964467005,4,1,2,1
COc1cc(ccc1NC(=O)CCCOC(C)C)C#N 562291995,9,0.15,0.246376811594202,4,0,3,1
COc1ccc(c(c1)OC)CC(=O)NCCCC(=O)N 42926658,8,0.15,0.182266009852216,5,0,1,1
CCc1cc(ccc1CN(C)CC(=O)NC(C)C)OC 337534165,11,0.15,0.152709359605911,8,0,1,1
CCNC[C@@H](C)CN(C)Cc1cnc(cc1OC)OC 2177475637,12,0.15,0.16,7,0,3,0
CC[C@H](COC)CC(=O)Nc1cc(c(cc1F)CO)F 2368904067,12,0.15,0.183098591549295,7,1,2,0
C[C@@H]1CC[C@@H](O1)CCNc2cc(c(cc2F)C#N)Cl 2120886195,12,0.15,0.167420814479638,7,0,3,0
C[C@@H]1CC[C@H](O1)CCNc2cc(c(cc2F)C#N)Cl 2120886194,12,0.15,0.167420814479638,7,0,3,0
C[C@H]1CC[C@@H](O1)CCNc2cc(c(cc2F)C#N)Cl 2120886193,12,0.15,0.167420814479638,7,0,3,0
C[C@H]1CC[C@H](O1)CCNc2cc(c(cc2F)C#N)Cl 2120886196,12,0.15,0.167420814479638,7,0,3,0
C[C@@H]1CC[C@@H](O1)CCNc2cc(c(cc2C#N)F)Cl 2128010495,12,0.15,0.174887892376681,7,0,3,0
C[C@@H]1CC[C@H](O1)CCNc2cc(c(cc2C#N)F)Cl 2128010494,12,0.15,0.174887892376681,7,0,3,0
C[C@H]1CC[C@@H](O1)CCNc2cc(c(cc2C#N)F)Cl 2128010493,12,0.15,0.174887892376681,7,0,3,0
C[C@H]1CC[C@H](O1)CCNc2cc(c(cc2C#N)F)Cl 2128010496,12,0.15,0.174887892376681,7,0,3,0
Cc1ccc(o1)CCNc2nc(c(cc2CO)C)C 2129730651,11,0.15,0.161538461538461,8,0,1,0
Cc1cc(c(cc1N(C)C)C#N)NC(=O)Cn2cc(cn2)Cl 415708222,9,0.149425287356321,0.205882352941176,8,0,0,0
Cc1nc(cs1)CC(=O)Nc2cc(c(cc2C#N)N(C)C)C 841236447,9,0.149425287356321,0.180722891566265,7,1,0,0
COc1cc(c(cc1Br)[C@H](Br)C[C@@H]2CO[C@@H](C2)C)OC 2295420900,9,0.148648648648648,0.174887892376681,3,1,4,0
COc1cc(c(cc1Br)[C@H](Br)C[C@@H]2CO[C@H](C2)C)OC 2295420901,9,0.148648648648648,0.174887892376681,3,1,4,0
COc1cc(c(cc1Br)[C@H](Br)C[C@H]2CO[C@@H](C2)C)OC 2295420903,9,0.148648648648648,0.174887892376681,3,1,4,0
COc1cc(c(cc1Br)[C@H](Br)C[C@H]2CO[C@H](C2)C)OC 2295420902,9,0.148648648648648,0.174887892376681,3,1,4,0
COc1cc(c(cc1F)CN(C)CC2CCN(CC2)C)OC 651632002,11,0.148648648648648,0.18,7,1,2,0
COCCCCN(C)Cc1cc(c(cc1OC)OC)F 651833020,11,0.148648648648648,0.182266009852216,5,1,3,0
COc1cc(c(cc1F)CN(C)CCCCCO)OC 651789541,12,0.148648648648648,0.183168316831683,6,1,3,0
COc1cc(c(cc1F)CN(C)CCOCCO)OC 651795191,12,0.148648648648648,0.178217821782178,7,1,2,0
COc1cc(c(cn1)CN(C)Cc2ccc(s2)Br)OC 1968434735,10,0.148148148148148,0.157480314960629,9,0,0,0
COc1cc(c(cn1)CN(C)Cc2nnc(s2)Br)OC 2177472006,9,0.148148148148148,0.168582375478927,8,0,0,0
C[C@@H]1CC[C@@H](O1)CC(=O)Nc2cc(c(cc2F)CCl)F 2368830289,11,0.148148148148148,0.176724137931034,7,1,2,0
C[C@@H]1CC[C@H](O1)CC(=O)Nc2cc(c(cc2F)CO)F 2368826784,11,0.148148148148148,0.177489177489177,7,1,2,0
N=c1[nH]c(cs1)CC(=O)Nc2cc(c(cc2F)CO)F 2368832850,10,0.148148148148148,0.192,7,2,0,0
CCc1cc(ccc1CN(C)CCCC(=O)NC)OC 337406496,12,0.148148148148148,0.151960784313725,8,0,2,1
CC[C@H](C)N(CC(=O)Nc1nc(cs1)C)CC(=O)OC 337266132,12,0.148148148148148,0.100418410041841,7,0,3,0
CCNC[C@@H](O)CN(C)Cc1cnc(cc1OC)OC 2177478206,12,0.148148148148148,0.155844155844155,8,0,2,0
CCNC[C@H](O)CN(C)Cc1cnc(cc1OC)OC 2177478207,12,0.148148148148148,0.155844155844155,8,0,2,0
CC[C@@H](COC)CC(=O)Nc1cc(c(cc1F)CN)F 2368821119,12,0.148148148148148,0.177570093457943,7,1,2,0
CC[C@H](COC)CC(=O)Nc1cc(c(cc1F)CN)F 2368821121,12,0.148148148148148,0.177570093457943,7,1,2,0
COc1cc(=O)n(cc1Br)CCCc2nc(no2)C 418952114,11,0.148148148148148,0.117437722419928,6,1,2,0
C[C@@H]1C[C@@H](CO1)CCNc2cc(c(cc2F)C#N)Cl 2120887522,11,0.148148148148148,0.174311926605504,5,0,4,0
C[C@@H]1C[C@H](CO1)CCNc2cc(c(cc2F)C#N)Cl 2120887519,11,0.148148148148148,0.174311926605504,5,0,4,0
C[C@H]1C[C@@H](CO1)CCNc2cc(c(cc2F)C#N)Cl 2120887520,11,0.148148148148148,0.174311926605504,5,0,4,0
C[C@H]1C[C@H](CO1)CCNc2cc(c(cc2F)C#N)Cl 2120887521,11,0.148148148148148,0.174311926605504,5,0,4,0
N#Cc1cc(c(cc1Cl)NCCc2ccc(s2)Cl)F 2120888015,11,0.148148148148148,0.157446808510638,8,0,1,0
C[C@@H]1C[C@@H](CO1)CCNc2cc(c(cc2C#N)F)Cl 2128005677,11,0.148148148148148,0.175675675675675,5,0,4,0
C[C@@H]1C[C@H](CO1)CCNc2cc(c(cc2C#N)F)Cl 2128005674,11,0.148148148148148,0.175675675675675,5,0,4,0
C[C@H]1C[C@@H](CO1)CCNc2cc(c(cc2C#N)F)Cl 2128005675,11,0.148148148148148,0.175675675675675,5,0,4,0
C[C@H]1C[C@H](CO1)CCNc2cc(c(cc2C#N)F)Cl 2128005676,11,0.148148148148148,0.175675675675675,5,0,4,0
Cc1ccc(o1)CCNc2cc(c(cc2C#N)N)C 721104970,11,0.148148148148148,0.155963302752293,8,0,1,0
Cc1nc(no1)CCNc2nc(c(cc2CO)C)C 2129737376,9,0.148148148148148,0.162264150943396,6,0,1,0
Cc1noc(n1)CCNc2nc(c(cc2CO)C)C 2129735191,11,0.148148148148148,0.162361623616236,8,0,1,0
N#Cc1cc(c(cc1NCCc2ccc(s2)Cl)Cl)F 2128013670,11,0.148148148148148,0.158995815899581,8,0,1,0
COc1cc(c(cc1F)NC(=O)CSc2n[nH]c(=O)[nH]2)OC 274969047,6,0.147727272727272,0.274590163934426,4,1,0,0
COc1cc(c(cc1Br)[C@H](Br)C[C@@H]2CC[C@@H](O2)C)OC 2295417035,10,0.146666666666666,0.179824561403508,5,1,3,0
COc1cc(c(cc1Br)[C@H](Br)C[C@@H]2CC[C@H](O2)C)OC 2295417036,10,0.146666666666666,0.179824561403508,5,1,3,0
COc1cc(c(cc1Br)[C@H](Br)C[C@H]2CC[C@@H](O2)C)OC 2295417034,10,0.146666666666666,0.179824561403508,5,1,3,0
COc1cc(c(cc1Br)[C@H](Br)C[C@H]2CC[C@H](O2)C)OC 2295417033,10,0.146666666666666,0.179824561403508,5,1,3,0
COc1cc(c(cc1Br)[C@H](N)C[C@@H]2CO[C@@H](C2)C)OC 2295424404,9,0.146666666666666,0.167400881057268,3,1,4,0
COc1cc(c(cc1Br)[C@H](N)C[C@@H]2CO[C@H](C2)C)OC 2295424405,9,0.146666666666666,0.167400881057268,3,1,4,0
COc1cc(c(cc1Br)[C@H](N)C[C@H]2CO[C@@H](C2)C)OC 2295424403,9,0.146666666666666,0.167400881057268,3,1,4,0
COc1cc(c(cc1Br)[C@H](N)C[C@H]2CO[C@H](C2)C)OC 2295424406,9,0.146666666666666,0.167400881057268,3,1,4,0
COc1cc(c(cc1Br)[C@H](O)C[C@@H]2CO[C@@H](C2)C)OC 2295433035,9,0.146666666666666,0.171945701357466,2,1,5,0
COc1cc(c(cc1Br)[C@H](O)C[C@@H]2CO[C@H](C2)C)OC 2295433036,9,0.146666666666666,0.171945701357466,2,1,5,0
COc1cc(c(cc1Br)[C@H](O)C[C@H]2CO[C@@H](C2)C)OC 2295433034,9,0.146666666666666,0.171945701357466,2,1,5,0
COc1cc(c(cc1Br)[C@H](O)C[C@H]2CO[C@H](C2)C)OC 2295433037,9,0.146666666666666,0.171945701357466,2,1,5,0
COc1cc(c(cc1F)CN(C)CC2CC(C2)O)OC 651781742,11,0.146666666666666,0.183168316831683,6,1,3,0
COc1cc(c(cc1F)CN(C)Cc2ccc(cc2)Br)OC 1205185710,9,0.146666666666666,0.195876288659793,7,1,0,0
COc1cc(c(cc1F)CN(C)Cc2ccc(cc2)O)OC 651808771,9,0.146666666666666,0.193548387096774,7,1,0,0
COc1cc(c(cc1F)CN(C)Cc2cccc(c2)C)OC 1652051271,8,0.146666666666666,0.195767195767195,6,1,0,0
CCN(CCO)CCCc1cc(c(cc1OC)OC)N 58267804,12,0.146666666666666,0.225641025641025,7,0,3,0
CCc1cc(ccc1CN(C)Cc2cnc(s2)C)OC 337534797,9,0.146341463414634,0.156118143459915,8,0,0,1
CCc1cc(ccc1CN(C)Cc2csc(n2)C)OC 337535475,9,0.146341463414634,0.143459915611814,7,1,0,1
COc1cc(c(cn1)CN(C)CC2=CC[C@@H](C2)N)OC 2177477712,11,0.146341463414634,0.145669291338582,8,0,2,0
COc1cc(c(cn1)CN(C)CC2=CC[C@H](C2)N)OC 2177477711,11,0.146341463414634,0.145669291338582,8,0,2,0
COc1cc(c(cc1O)CN(C)Cc2ccc(o2)Br)Br 491194649,11,0.146341463414634,0.2,10,0,0,0
Cn1cc(cn1)CC(=O)Nc2cc(c(cc2F)CBr)F 2368835132,9,0.146341463414634,0.208888888888888,7,1,0,0
Cn1cc(cn1)CC(=O)Nc2cc(c(cc2F)CN)F 2368831278,9,0.146341463414634,0.201793721973094,7,1,0,0
Cn1ccc(n1)CC(=O)Nc2cc(c(cc2F)CBr)F 2368914130,10,0.146341463414634,0.191056910569105,8,1,0,0
N=c1ncn([nH]1)CC(=O)Nc2cc(c(cc2F)CO)F 2368830915,11,0.146341463414634,0.170731707317073,9,1,0,0
Nc1cnn(c1)CC(=O)Nc2cc(c(cc2F)CO)F 2368834592,9,0.146341463414634,0.200819672131147,7,1,0,0
COc1cc(c(cc1F)CN(C)Cc2cc(cn2C)Br)OC 651650757,9,0.146341463414634,0.185344827586206,6,1,1,0
COc1cc(c(cn1)CN(C)CCCC(=N)NO)OC 2177533992,12,0.146341463414634,0.164556962025316,8,0,2,0
CCO[C@@H](CN)CC(=O)Nc1cc(c(cc1F)CO)F 2368831152,12,0.146341463414634,0.175675675675675,7,1,2,0
CCO[C@H](CN)CC(=O)Nc1cc(c(cc1F)CO)F 2368831153,12,0.146341463414634,0.175675675675675,7,1,2,0
Cc1ccc(o1)CCNc2cc(c(cc2F)C#N)Br 689803241,11,0.146341463414634,0.147186147186147,7,1,1,0
N#Cc1cc(c(cc1Cl)NCCc2ccc(s2)Br)F 2120886556,11,0.146341463414634,0.159663865546218,8,0,1,0
Cc1nc(no1)CCNc2cc(c(cc2C#N)N)C 721042865,9,0.146341463414634,0.166666666666666,6,0,1,0
Cc1noc(n1)CCNc2cc(c(cc2C#N)N)C 721041689,11,0.146341463414634,0.167381974248927,8,0,1,0
N#Cc1cc(c(cc1NCCc2ccc(s2)Br)Cl)F 2128012040,11,0.146341463414634,0.160493827160493,8,0,1,0
COc1cc(c(cc1Br)NC(=O)Cc2cn(nc2C)C)OC 450799826,6,0.146067415730337,0.32,4,1,0,0
COc1cc(c(cc1F)CN(C)C[C@@H]2CCOC2)OC 651649243,10,0.144736842105263,0.173708920187793,5,1,3,0
COc1cc(c(cc1F)CN(C)C[C@H]2CCOC2)OC 651649242,10,0.144736842105263,0.173708920187793,5,1,3,0
COc1cc(c(cc1F)CN2CC[C@H]3CC[C@@H](C2)S3)OC 628423368,11,0.144736842105263,0.188034188034188,7,1,2,1
COc1cc(c(cc1Br)[C@H](N)C[C@@H]2CC[C@@H](O2)C)OC 2295434579,10,0.144736842105263,0.167381974248927,5,1,3,0
COc1cc(c(cc1Br)[C@H](N)C[C@@H]2CC[C@H](O2)C)OC 2295434576,10,0.144736842105263,0.167381974248927,5,1,3,0
COc1cc(c(cc1Br)[C@H](N)C[C@H]2CC[C@@H](O2)C)OC 2295434578,10,0.144736842105263,0.167381974248927,5,1,3,0
COc1cc(c(cc1Br)[C@H](N)C[C@H]2CC[C@H](O2)C)OC 2295434577,10,0.144736842105263,0.167381974248927,5,1,3,0
COc1cc(c(cc1Br)[C@H](O)C[C@@H]2CC[C@@H](O2)C)OC 2295420911,10,0.144736842105263,0.179372197309417,4,1,4,0
COc1cc(c(cc1Br)[C@H](O)C[C@@H]2CC[C@H](O2)C)OC 2295420908,10,0.144736842105263,0.179372197309417,4,1,4,0
COc1cc(c(cc1Br)[C@H](O)C[C@H]2CC[C@@H](O2)C)OC 2295420910,10,0.144736842105263,0.179372197309417,4,1,4,0
COc1cc(c(cc1Br)[C@H](O)C[C@H]2CC[C@H](O2)C)OC 2295420909,10,0.144736842105263,0.179372197309417,4,1,4,0
COc1cc(c(cc1F)CN(C)C[C@@H]2CCCN(C2)C)OC 651616670,11,0.144736842105263,0.180487804878048,7,1,2,0
COc1cc(c(cc1F)CN(C)C[C@H]2CCCN(C2)C)OC 651616671,11,0.144736842105263,0.180487804878048,7,1,2,0
COc1cc(c(cc1F)CN(C)Cc2cccc(c2)Br)OC 1621208846,9,0.144736842105263,0.198979591836734,7,1,0,0
COc1cc(c(cc1F)CN(C)Cc2cccc(c2)O)OC 651604091,9,0.144736842105263,0.1875,7,1,0,0
Cc1cc(cs1)CNCc2cc(c(cc2CO)F)F 2143129383,11,0.144736842105263,0.110132158590308,7,2,0,0
Cc1csc(c1)CNCc2cc(c(cc2CO)F)F 2143128914,11,0.144736842105263,0.119469026548672,8,1,0,0
Cc1nnc(o1)CCOc2cc(c(cc2C=O)F)F 1190310023,11,0.144736842105263,0.176991150442477,7,1,1,0
COc1cc(c(cc1F)CN(C)Cc2cn(nn2)C)OC 668603267,7,0.144578313253012,0.189655172413793,6,1,0,0
COc1cc(ccc1CN(C)Cc2ccc(o2)Br)C#N 120531188,11,0.144578313253012,0.193548387096774,10,0,0,1
COc1cc(ccc1CN(C)Cc2nnc(o2)O)C#N 595547444,10,0.144578313253012,0.181818181818181,9,0,0,1
COc1cc(c(cc1C)NC(=O)Cc2cc(no2)C)C 568036781,5,0.144578313253012,0.302631578947368,4,0,0,0
COc1cc(c(cc1O)CN(C)Cc2ccc(s2)Br)Br 1462021821,11,0.144578313253012,0.16,10,0,0,0
C[C@@H]1CN=C(O1)NC(=O)Cc2cc3c(cc2C#N)OCO3 1853324985,8,0.144578313253012,0.142857142857142,6,0,1,1
C[C@H]1CN=C(O1)NC(=O)Cc2cc3c(cc2C#N)OCO3 1853324986,8,0.144578313253012,0.142857142857142,6,0,1,1
COC(=O)[C@H](CCCCN)NC(=O)Nc1cnn(c1)C 2289796735,12,0.144578313253012,0.142241379310344,6,0,4,0
COC(=O)[C@H](CCCCN)NC(=O)Nc1cnn(c1)C 2289799772,12,0.144578313253012,0.142241379310344,6,0,4,0
COc1cc(c(cc1NC(=O)C[C@H](C)CC(C)C)F)F 566534299,10,0.144578313253012,0.273195876288659,4,1,3,0
COc1cc(c(cc1NC(=O)N[C@H](C)C[C@H](C)O)Br)C 361053627,7,0.144578313253012,0.341836734693877,1,1,3,1
COc1cc(c(cc1F)NC(=O)N[C@H](C)CCSC)F 155732561,9,0.144578313253012,0.342245989304812,4,1,2,0
Cc1nc(n[nH]1)CCNc2nc(c(cc2Cl)C#N)C 360067204,11,0.144578313253012,0.186770428015564,8,0,1,0
Cc1nnc(s1)CCNc2nc(c(cc2Cl)C#N)C 292518964,11,0.144578313253012,0.190839694656488,8,0,1,0
Cc1noc(n1)CCNc2cc(c(cc2F)C#N)Br 311413550,11,0.144578313253012,0.160493827160493,7,1,1,0
N#Cc1cc(c(cc1Br)NCCc2cc(no2)Br)F 2228790001,11,0.144578313253012,0.217948717948717,7,1,1,0
Cc1csc(n1)CCNc2cc(c(cc2C#N)F)Cl 2128007339,10,0.144578313253012,0.169421487603305,7,0,1,0
Cc1cc(n[nH]1)C[C@@H](C)Nc2cc(c(cc2CO)[N+](=O)[O-])F 1559139934,10,0.144444444444444,0.159533073929961,7,1,1,0
CCc1cc(c(nc1NC(=O)Cc2nnc(o2)C)C)Br 622916443,8,0.142857142857142,0.200704225352112,7,0,0,0
Cc1ccc(o1)CN(C)Cc2cc(c(cc2CO)F)F 2208230376,12,0.142857142857142,0.136986301369863,10,1,0,0
COc1cc(ccc1CN(C)Cc2ccc(s2)Br)C#N 120533168,11,0.142857142857142,0.162162162162162,10,0,0,1
COc1cc(c(cc1F)CN(C)C[C@@H]2CCCO2)OC 651612675,11,0.142857142857142,0.168949771689497,6,1,3,0
COc1cc(c(cc1F)CN(C)C[C@H]2CCCO2)OC 651612674,11,0.142857142857142,0.168949771689497,6,1,3,0
COc1cc(c(cc1F)NC(=O)N[C@H]2C=CCC2)OC 821822065,5,0.142857142857142,0.395833333333333,2,1,1,1
COc1cc(c(cc1F)CN(C)CCCOC(C)C)OC 651643103,10,0.142857142857142,0.177339901477832,5,1,3,0
COc1cc(c(cc1F)CN(C)Cc2cccc(n2)C)OC 651644043,9,0.142857142857142,0.188073394495412,7,1,0,0
CCc1ccc(c(c1)OC)O[C@@H](C)CCCNC(C)C 232355785,12,0.142857142857142,0.143564356435643,6,0,4,1
CCc1ccc(c(c1)OC)O[C@H](C)CCCNC(C)C 232355788,12,0.142857142857142,0.143564356435643,6,0,4,1
COC(=O)C[C@@H](NC(=O)Cc1ccc(o1)C)C(=O)OC 611080750,10,0.142857142857142,0.129707112970711,6,0,2,0
COC(=O)C[C@H](NC(=O)Cc1ccc(o1)C)C(=O)OC 611080744,10,0.142857142857142,0.129707112970711,6,0,2,0
COc1cc(c(cn1)CN(C)C[C@@H](Cl)CN(C)C)OC 2177521125,12,0.142857142857142,0.173160173160173,8,0,2,0
COc1cc(c(cn1)CN(C)C[C@H](Cl)CN(C)C)OC 2177521124,12,0.142857142857142,0.173160173160173,8,0,2,0
COCCN(C)C[C@H](Br)Cc1ccc(cc1OC)OC 2155648713,11,0.142857142857142,0.16826923076923,7,0,2,1
Cn1cnc(n1)CCNc2cc(c(cc2F)C#N)Cl 2120890941,10,0.142857142857142,0.175965665236051,7,0,1,0
Cc1cc(c(nc1C)NCCc2cc(no2)Br)C#N 2228790013,11,0.142857142857142,0.20754716981132,8,0,1,0
Cc1cnc(s1)CNCc2cc(c(cc2CO)F)F 2143112704,11,0.142857142857142,0.118852459016393,8,1,0,0
Cc1csc(n1)CNCc2cc(c(cc2CO)F)F 2143120659,12,0.142857142857142,0.110204081632653,9,1,0,0
Cc1nc(cs1)CNCc2cc(c(cc2CO)F)F 2143123893,12,0.142857142857142,0.110655737704918,8,2,0,0
Cc1ncc(s1)CNCc2cc(c(cc2CO)F)F 2143111285,12,0.142857142857142,0.128099173553719,9,1,0,0
OCc1cc(c(cc1CNCc2cc(ns2)Cl)F)F 2143124282,12,0.142857142857142,0.135593220338983,9,1,0,0
CCc1cc(ccc1OC(=O)Cc2csc(n2)C)C#N 799444092,9,0.141176470588235,0.128787878787878,7,1,0,1
CCc1cc(ccc1OC(=O)Cn2ccc(n2)C)C#N 839351116,10,0.141176470588235,0.186234817813765,9,0,0,1
COc1ccc(c(n1)C#N)N[C@@H](C)Cc2ccc(s2)C 2362162904,10,0.141176470588235,0.157509157509157,8,0,1,1
